surface,station,airfoil,point,x_m,y_m,z_m
vtail,0,naca0009,134,1.442947,-0.004318,0.003024
vtail,0,naca0009,135,1.442149,-0.004302,0.003012
vtail,0,naca0009,136,1.441359,-0.004284,0.003
vtail,0,naca0009,137,1.440576,-0.004265,0.002986
vtail,0,naca0009,138,1.439802,-0.004243,0.002971
vtail,0,naca0009,139,1.439037,-0.00422,0.002955
vtail,0,naca0009,140,1.43828,-0.004195,0.002937
vtail,0,naca0009,141,1.437532,-0.004168,0.002918
vtail,0,naca0009,142,1.436792,-0.004139,0.002898
vtail,0,naca0009,143,1.436063,-0.004108,0.002877
vtail,0,naca0009,144,1.435342,-0.004076,0.002854
vtail,0,naca0009,145,1.434631,-0.004041,0.00283
vtail,0,naca0009,146,1.43393,-0.004005,0.002804
vtail,0,naca0009,147,1.433239,-0.003967,0.002778
vtail,0,naca0009,148,1.432557,-0.003927,0.00275
vtail,0,naca0009,149,1.431886,-0.003885,0.002721
vtail,0,naca0009,150,1.431226,-0.003842,0.00269
vtail,0,naca0009,151,1.430576,-0.003797,0.002658
vtail,0,naca0009,152,1.429937,-0.00375,0.002626
vtail,0,naca0009,153,1.429309,-0.003701,0.002591
vtail,0,naca0009,154,1.428691,-0.003651,0.002556
vtail,0,naca0009,155,1.428086,-0.003598,0.00252
vtail,0,naca0009,156,1.427491,-0.003545,0.002482
vtail,0,naca0009,157,1.426908,-0.003489,0.002443
vtail,0,naca0009,158,1.426337,-0.003432,0.002403
vtail,0,naca0009,159,1.425777,-0.003373,0.002362
vtail,0,naca0009,160,1.425229,-0.003313,0.00232
vtail,0,naca0009,161,1.424694,-0.003251,0.002276
vtail,0,naca0009,162,1.42417,-0.003187,0.002232
vtail,0,naca0009,163,1.423659,-0.003122,0.002186
vtail,0,naca0009,164,1.423161,-0.003056,0.00214
vtail,0,naca0009,165,1.422675,-0.002988,0.002092
vtail,0,naca0009,166,1.422202,-0.002919,0.002044
vtail,0,naca0009,167,1.421742,-0.002848,0.001994
vtail,0,naca0009,168,1.421294,-0.002776,0.001944
vtail,0,naca0009,169,1.42086,-0.002702,0.001892
vtail,0,naca0009,170,1.420439,-0.002627,0.00184
vtail,0,naca0009,171,1.420031,-0.002551,0.001786
vtail,0,naca0009,172,1.419636,-0.002474,0.001732
vtail,0,naca0009,173,1.419255,-0.002395,0.001677
vtail,0,naca0009,174,1.418888,-0.002315,0.001621
vtail,0,naca0009,175,1.418534,-0.002234,0.001564
vtail,0,naca0009,176,1.418194,-0.002152,0.001507
vtail,0,naca0009,177,1.417868,-0.002069,0.001448
vtail,0,naca0009,178,1.417556,-0.001984,0.001389
vtail,0,naca0009,179,1.417258,-0.001899,0.001329
vtail,0,naca0009,180,1.416974,-0.001812,0.001269
vtail,0,naca0009,181,1.416704,-0.001725,0.001208
vtail,0,naca0009,182,1.416448,-0.001636,0.001146
vtail,0,naca0009,183,1.416206,-0.001546,0.001083
vtail,0,naca0009,184,1.415979,-0.001456,0.001019
vtail,0,naca0009,185,1.415766,-0.001365,0.000956
vtail,0,naca0009,186,1.415568,-0.001272,0.000891
vtail,0,naca0009,187,1.415384,-0.001179,0.000826
vtail,0,naca0009,188,1.415215,-0.001085,0.00076
vtail,0,naca0009,189,1.41506,-0.00099,0.000693
